nt	maxslice	maxecho	maxview
22016	84	1	64
Core ia_rf ia_th ia_gx ia_gy ia_gz dabslice dabecho dabview dabon phi rfphase recphase textra rffreq waveform 
3	0	0	32766	-8704	-8972	31	0	24	1	0	-18022	-18022	0	0	1
2	32766	32766	32766	32766	32766	31	1	24	0	0	13106	13106	0	0	1
4	0	0	32766	-8704	-8972	31	1	24	1	0	13106	13106	0	0	1
1	32766	32766	32766	32766	32766	31	0	25	0	0	0	0	0	0	1
3	0	0	32766	-7680	-8972	31	0	25	1	0	0	0	0	0	1
2	32766	32766	32766	32766	32766	31	1	25	0	0	8192	8192	0	0	1
4	0	0	32766	-7680	-8972	31	1	25	1	0	8192	8192	0	0	1
1	32766	32766	32766	32766	32766	31	0	26	0	0	-27852	-27852	0	0	1
3	0	0	32766	-6656	-8972	31	0	26	1	0	-27852	-27852	0	0	1
2	32766	32766	32766	32766	32766	31	1	26	0	0	22936	22936	0	0	1
4	0	0	32766	-6656	-8972	31	1	26	1	0	22936	22936	0	0	1
1	32766	32766	32766	32766	32766	31	0	27	0	0	29490	29490	0	0	1
3	0	0	32766	-5632	-8972	31	0	27	1	0	29490	29490	0	0	1
2	32766	32766	32766	32766	32766	31	1	27	0	0	-8192	-8192	0	0	1
4	0	0	32766	-5632	-8972	31	1	27	1	0	-8192	-8192	0	0	1
1	32766	32766	32766	32766	32766	31	0	28	0	0	-24574	-24574	0	0	1
3	0	0	32766	-4608	-8972	31	0	28	1	0	-24574	-24574	0	0	1
2	32766	32766	32766	32766	32766	31	1	28	0	0	-19660	-19660	0	0	1
4	0	0	32766	-4608	-8972	31	1	28	1	0	-19660	-19660	0	0	1
1	32766	32766	32766	32766	32766	31	0	29	0	0	6554	6554	0	0	1
3	0	0	32766	-3584	-8972	31	0	29	1	0	6554	6554	0	0	1
2	32766	32766	32766	32766	32766	31	1	29	0	0	-11468	-11468	0	0	1
4	0	0	32766	-3584	-8972	31	1	29	1	0	-11468	-11468	0	0	1
1	32766	32766	32766	32766	32766	31	0	30	0	0	-8192	-8192	0	0	1
3	0	0	32766	-2560	-8972	31	0	30	1	0	-8192	-8192	0	0	1
2	32766	32766	32766	32766	32766	31	1	30	0	0	16384	16384	0	0	1
4	0	0	32766	-2560	-8972	31	1	30	1	0	16384	16384	0	0	1
1	32766	32766	32766	32766	32766	31	0	31	0	0	-3276	-3276	0	0	1
3	0	0	32766	-1536	-8972	31	0	31	1	0	-3276	-3276	0	0	1
2	32766	32766	32766	32766	32766	31	1	31	0	0	-1638	-1638	0	0	1
4	0	0	32766	-1536	-8972	31	1	31	1	0	-1638	-1638	0	0	1
1	32766	32766	32766	32766	32766	31	0	32	0	0	21298	21298	0	0	1
3	0	0	32766	-512	-8972	31	0	32	1	0	21298	21298	0	0	1
2	32766	32766	32766	32766	32766	31	1	32	0	0	0	0	0	0	1
4	0	0	32766	-512	-8972	31	1	32	1	0	0	0	0	0	1
1	32766	32766	32766	32766	32766	31	0	33	0	0	0	0	0	0	1
3	0	0	32766	512	-8972	31	0	33	1	0	0	0	0	0	1
2	32766	32766	32766	32766	32766	31	1	33	0	0	21298	21298	0	0	1
4	0	0	32766	512	-8972	31	1	33	1	0	21298	21298	0	0	1
1	32766	32766	32766	32766	32766	31	0	34	0	0	-1638	-1638	0	0	1
3	0	0	32766	1536	-8972	31	0	34	1	0	-1638	-1638	0	0	1
2	32766	32766	32766	32766	32766	31	1	34	0	0	-3276	-3276	0	0	1
4	0	0	32766	1536	-8972	31	1	34	1	0	-3276	-3276	0	0	1
1	32766	32766	32766	32766	32766	31	0	35	0	0	16384	16384	0	0	1
3	0	0	32766	2560	-8972	31	0	35	1	0	16384	16384	0	0	1
2	32766	32766	32766	32766	32766	31	1	35	0	0	-8192	-8192	0	0	1
4	0	0	32766	2560	-8972	31	1	35	1	0	-8192	-8192	0	0	1
1	32766	32766	32766	32766	32766	31	0	36	0	0	-11468	-11468	0	0	1
3	0	0	32766	3584	-8972	31	0	36	1	0	-11468	-11468	0	0	1
2	32766	32766	32766	32766	32766	31	1	36	0	0	6554	6554	0	0	1
4	0	0	32766	3584	-8972	31	1	36	1	0	6554	6554	0	0	1
1	32766	32766	32766	32766	32766	31	0	37	0	0	-19660	-19660	0	0	1
3	0	0	32766	4608	-8972	31	0	37	1	0	-19660	-19660	0	0	1
2	32766	32766	32766	32766	32766	31	1	37	0	0	-24574	-24574	0	0	1
4	0	0	32766	4608	-8972	31	1	37	1	0	-24574	-24574	0	0	1
1	32766	32766	32766	32766	32766	31	0	38	0	0	-8192	-8192	0	0	1
3	0	0	32766	5632	-8972	31	0	38	1	0	-8192	-8192	0	0	1
2	32766	32766	32766	32766	32766	31	1	38	0	0	29490	29490	0	0	1
4	0	0	32766	5632	-8972	31	1	38	1	0	29490	29490	0	0	1
1	32766	32766	32766	32766	32766	31	0	39	0	0	22936	22936	0	0	1
3	0	0	32766	6656	-8972	31	0	39	1	0	22936	22936	0	0	1
2	32766	32766	32766	32766	32766	31	1	39	0	0	-27852	-27852	0	0	1
4	0	0	32766	6656	-8972	31	1	39	1	0	-27852	-27852	0	0	1
1	32766	32766	32766	32766	32766	31	0	40	0	0	8192	8192	0	0	1
3	0	0	32766	7680	-8972	31	0	40	1	0	8192	8192	0	0	1
2	32766	32766	32766	32766	32766	31	1	40	0	0	0	0	0	0	1
4	0	0	32766	7680	-8972	31	1	40	1	0	0	0	0	0	1
1	32766	32766	32766	32766	32766	31	0	41	0	0	13106	13106	0	0	1
3	0	0	32766	8704	-8972	31	0	41	1	0	13106	13106	0	0	1
2	32766	32766	32766	32766	32766	31	1	41	0	0	-18022	-18022	0	0	1
4	0	0	32766	8704	-8972	31	1	41	1	0	-18022	-18022	0	0	1
1	32766	32766	32766	32766	32766	31	0	42	0	0	-27852	-27852	0	0	1
3	0	0	32766	9728	-8972	31	0	42	1	0	-27852	-27852	0	0	1
2	32766	32766	32766	32766	32766	31	1	42	0	0	-16382	-16382	0	0	1
4	0	0	32766	9728	-8972	31	1	42	1	0	-16382	-16382	0	0	1
1	32766	32766	32766	32766	32766	31	0	43	0	0	16384	16384	0	0	1
3	0	0	32766	10752	-8972	31	0	43	1	0	16384	16384	0	0	1
2	32766	32766	32766	32766	32766	31	1	43	0	0	4914	4914	0	0	1
4	0	0	32766	10752	-8972	31	1	43	1	0	4914	4914	0	0	1
1	32766	32766	32766	32766	32766	31	0	44	0	0	14744	14744	0	0	1
3	0	0	32766	11776	-8972	31	0	44	1	0	14744	14744	0	0	1
2	32766	32766	32766	32766	32766	31	1	44	0	0	-19660	-19660	0	0	1
4	0	0	32766	11776	-8972	31	1	44	1	0	-19660	-19660	0	0	1
1	32766	32766	32766	32766	32766	31	0	45	0	0	-32766	-32766	0	0	1
3	0	0	32766	12800	-8972	31	0	45	1	0	-32766	-32766	0	0	1
2	32766	32766	32766	32766	32766	31	1	45	0	0	-24574	-24574	0	0	1
4	0	0	32766	12800	-8972	31	1	45	1	0	-24574	-24574	0	0	1
1	32766	32766	32766	32766	32766	31	0	46	0	0	4914	4914	0	0	1
3	0	0	32766	13824	-8972	31	0	46	1	0	4914	4914	0	0	1
2	32766	32766	32766	32766	32766	31	1	46	0	0	-9830	-9830	0	0	1
4	0	0	32766	13824	-8972	31	1	46	1	0	-9830	-9830	0	0	1
1	32766	32766	32766	32766	32766	31	0	47	0	0	-3276	-3276	0	0	1
3	0	0	32766	14848	-8972	31	0	47	1	0	-3276	-3276	0	0	1
2	32766	32766	32766	32766	32766	31	1	47	0	0	24574	24574	0	0	1
4	0	0	32766	14848	-8972	31	1	47	1	0	24574	24574	0	0	1
1	32766	32766	32766	32766	32766	31	0	48	0	0	8192	8192	0	0	1
3	0	0	32766	15872	-8972	31	0	48	1	0	8192	8192	0	0	1
2	32766	32766	32766	32766	32766	31	1	48	0	0	13106	13106	0	0	1
4	0	0	32766	15872	-8972	31	1	48	1	0	13106	13106	0	0	1
1	32766	32766	32766	32766	32766	31	0	49	0	0	-26212	-26212	0	0	1
3	0	0	32766	16894	-8972	31	0	49	1	0	-26212	-26212	0	0	1
2	32766	32766	32766	32766	32766	31	1	49	0	0	21298	21298	0	0	1
4	0	0	32766	16894	-8972	31	1	49	1	0	21298	21298	0	0	1
1	32766	32766	32766	32766	32766	31	0	50	0	0	24574	24574	0	0	1
3	0	0	32766	17918	-8972	31	0	50	1	0	24574	24574	0	0	1
2	32766	32766	32766	32766	32766	31	1	50	0	0	-16382	-16382	0	0	1
4	0	0	32766	17918	-8972	31	1	50	1	0	-16382	-16382	0	0	1
1	32766	32766	32766	32766	32766	31	0	51	0	0	29490	29490	0	0	1
3	0	0	32766	18942	-8972	31	0	51	1	0	29490	29490	0	0	1
2	32766	32766	32766	32766	32766	31	1	51	0	0	31128	31128	0	0	1
4	0	0	32766	18942	-8972	31	1	51	1	0	31128	31128	0	0	1
1	32766	32766	32766	32766	32766	31	0	52	0	0	-11468	-11468	0	0	1
3	0	0	32766	19966	-8972	31	0	52	1	0	-11468	-11468	0	0	1
2	32766	32766	32766	32766	32766	31	1	52	0	0	-32766	-32766	0	0	1
4	0	0	32766	19966	-8972	31	1	52	1	0	-32766	-32766	0	0	1
1	32766	32766	32766	32766	32766	31	0	53	0	0	-32766	-32766	0	0	1
3	0	0	32766	20990	-8972	31	0	53	1	0	-32766	-32766	0	0	1
2	32766	32766	32766	32766	32766	31	1	53	0	0	-11468	-11468	0	0	1
4	0	0	32766	20990	-8972	31	1	53	1	0	-11468	-11468	0	0	1
1	32766	32766	32766	32766	32766	31	0	54	0	0	31128	31128	0	0	1
3	0	0	32766	22014	-8972	31	0	54	1	0	31128	31128	0	0	1
2	32766	32766	32766	32766	32766	31	1	54	0	0	29490	29490	0	0	1
4	0	0	32766	22014	-8972	31	1	54	1	0	29490	29490	0	0	1
1	32766	32766	32766	32766	32766	31	0	55	0	0	-16382	-16382	0	0	1
3	0	0	32766	23038	-8972	31	0	55	1	0	-16382	-16382	0	0	1
2	32766	32766	32766	32766	32766	31	1	55	0	0	24574	24574	0	0	1
4	0	0	32766	23038	-8972	31	1	55	1	0	24574	24574	0	0	1
1	32766	32766	32766	32766	32766	31	0	56	0	0	21298	21298	0	0	1
3	0	0	32766	24062	-8972	31	0	56	1	0	21298	21298	0	0	1
2	32766	32766	32766	32766	32766	31	1	56	0	0	-26212	-26212	0	0	1
4	0	0	32766	24062	-8972	31	1	56	1	0	-26212	-26212	0	0	1
1	32766	32766	32766	32766	32766	31	0	57	0	0	13106	13106	0	0	1
3	0	0	32766	25086	-8972	31	0	57	1	0	13106	13106	0	0	1
2	32766	32766	32766	32766	32766	31	1	57	0	0	8192	8192	0	0	1
4	0	0	32766	25086	-8972	31	1	57	1	0	8192	8192	0	0	1
1	32766	32766	32766	32766	32766	31	0	58	0	0	24574	24574	0	0	1
3	0	0	32766	26110	-8972	31	0	58	1	0	24574	24574	0	0	1
2	32766	32766	32766	32766	32766	31	1	58	0	0	-3276	-3276	0	0	1
4	0	0	32766	26110	-8972	31	1	58	1	0	-3276	-3276	0	0	1
1	32766	32766	32766	32766	32766	31	0	59	0	0	-9830	-9830	0	0	1
3	0	0	32766	27134	-8972	31	0	59	1	0	-9830	-9830	0	0	1
2	32766	32766	32766	32766	32766	31	1	59	0	0	4914	4914	0	0	1
4	0	0	32766	27134	-8972	31	1	59	1	0	4914	4914	0	0	1
1	32766	32766	32766	32766	32766	31	0	60	0	0	-24574	-24574	0	0	1
3	0	0	32766	28158	-8972	31	0	60	1	0	-24574	-24574	0	0	1
2	32766	32766	32766	32766	32766	31	1	60	0	0	-32766	-32766	0	0	1
4	0	0	32766	28158	-8972	31	1	60	1	0	-32766	-32766	0	0	1
1	32766	32766	32766	32766	32766	31	0	61	0	0	-19660	-19660	0	0	1
3	0	0	32766	29182	-8972	31	0	61	1	0	-19660	-19660	0	0	1
2	32766	32766	32766	32766	32766	31	1	61	0	0	14744	14744	0	0	1
4	0	0	32766	29182	-8972	31	1	61	1	0	14744	14744	0	0	1
1	32766	32766	32766	32766	32766	31	0	62	0	0	4914	4914	0	0	1
3	0	0	32766	30206	-8972	31	0	62	1	0	4914	4914	0	0	1
2	32766	32766	32766	32766	32766	31	1	62	0	0	16384	16384	0	0	1
4	0	0	32766	30206	-8972	31	1	62	1	0	16384	16384	0	0	1
1	32766	32766	32766	32766	32766	31	0	63	0	0	-16382	-16382	0	0	1
3	0	0	32766	31230	-8972	31	0	63	1	0	-16382	-16382	0	0	1
2	32766	32766	32766	32766	32766	31	1	63	0	0	-27852	-27852	0	0	1
4	0	0	32766	31230	-8972	31	1	63	1	0	-27852	-27852	0	0	1
1	32766	32766	32766	32766	32766	31	0	64	0	0	-18022	-18022	0	0	1
3	0	0	32766	32254	-8972	31	0	64	1	0	-18022	-18022	0	0	1
2	32766	32766	32766	32766	32766	31	1	64	0	0	13106	13106	0	0	1
4	0	0	32766	32254	-8972	31	1	64	1	0	13106	13106	0	0	1
1	32766	32766	32766	32766	32766	32	0	1	0	0	0	0	0	0	1
3	0	0	32766	-32254	-8192	32	0	1	1	0	0	0	0	0	1
2	32766	32766	32766	32766	32766	32	1	1	0	0	8192	8192	0	0	1
4	0	0	32766	-32254	-8192	32	1	1	1	0	8192	8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	2	0	0	-27852	-27852	0	0	1
3	0	0	32766	-31230	-8192	32	0	2	1	0	-27852	-27852	0	0	1
2	32766	32766	32766	32766	32766	32	1	2	0	0	22936	22936	0	0	1
4	0	0	32766	-31230	-8192	32	1	2	1	0	22936	22936	0	0	1
1	32766	32766	32766	32766	32766	32	0	3	0	0	29490	29490	0	0	1
3	0	0	32766	-30206	-8192	32	0	3	1	0	29490	29490	0	0	1
2	32766	32766	32766	32766	32766	32	1	3	0	0	-8192	-8192	0	0	1
4	0	0	32766	-30206	-8192	32	1	3	1	0	-8192	-8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	4	0	0	-24574	-24574	0	0	1
3	0	0	32766	-29182	-8192	32	0	4	1	0	-24574	-24574	0	0	1
2	32766	32766	32766	32766	32766	32	1	4	0	0	-19660	-19660	0	0	1
4	0	0	32766	-29182	-8192	32	1	4	1	0	-19660	-19660	0	0	1
1	32766	32766	32766	32766	32766	32	0	5	0	0	6554	6554	0	0	1
3	0	0	32766	-28158	-8192	32	0	5	1	0	6554	6554	0	0	1
2	32766	32766	32766	32766	32766	32	1	5	0	0	-11468	-11468	0	0	1
4	0	0	32766	-28158	-8192	32	1	5	1	0	-11468	-11468	0	0	1
1	32766	32766	32766	32766	32766	32	0	6	0	0	-8192	-8192	0	0	1
3	0	0	32766	-27134	-8192	32	0	6	1	0	-8192	-8192	0	0	1
2	32766	32766	32766	32766	32766	32	1	6	0	0	16384	16384	0	0	1
4	0	0	32766	-27134	-8192	32	1	6	1	0	16384	16384	0	0	1
1	32766	32766	32766	32766	32766	32	0	7	0	0	-3276	-3276	0	0	1
3	0	0	32766	-26110	-8192	32	0	7	1	0	-3276	-3276	0	0	1
2	32766	32766	32766	32766	32766	32	1	7	0	0	-1638	-1638	0	0	1
4	0	0	32766	-26110	-8192	32	1	7	1	0	-1638	-1638	0	0	1
1	32766	32766	32766	32766	32766	32	0	8	0	0	21298	21298	0	0	1
3	0	0	32766	-25086	-8192	32	0	8	1	0	21298	21298	0	0	1
2	32766	32766	32766	32766	32766	32	1	8	0	0	0	0	0	0	1
4	0	0	32766	-25086	-8192	32	1	8	1	0	0	0	0	0	1
1	32766	32766	32766	32766	32766	32	0	9	0	0	0	0	0	0	1
3	0	0	32766	-24062	-8192	32	0	9	1	0	0	0	0	0	1
2	32766	32766	32766	32766	32766	32	1	9	0	0	21298	21298	0	0	1
4	0	0	32766	-24062	-8192	32	1	9	1	0	21298	21298	0	0	1
1	32766	32766	32766	32766	32766	32	0	10	0	0	-1638	-1638	0	0	1
3	0	0	32766	-23038	-8192	32	0	10	1	0	-1638	-1638	0	0	1
2	32766	32766	32766	32766	32766	32	1	10	0	0	-3276	-3276	0	0	1
4	0	0	32766	-23038	-8192	32	1	10	1	0	-3276	-3276	0	0	1
1	32766	32766	32766	32766	32766	32	0	11	0	0	16384	16384	0	0	1
3	0	0	32766	-22014	-8192	32	0	11	1	0	16384	16384	0	0	1
2	32766	32766	32766	32766	32766	32	1	11	0	0	-8192	-8192	0	0	1
4	0	0	32766	-22014	-8192	32	1	11	1	0	-8192	-8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	12	0	0	-11468	-11468	0	0	1
3	0	0	32766	-20990	-8192	32	0	12	1	0	-11468	-11468	0	0	1
2	32766	32766	32766	32766	32766	32	1	12	0	0	6554	6554	0	0	1
4	0	0	32766	-20990	-8192	32	1	12	1	0	6554	6554	0	0	1
1	32766	32766	32766	32766	32766	32	0	13	0	0	-19660	-19660	0	0	1
3	0	0	32766	-19966	-8192	32	0	13	1	0	-19660	-19660	0	0	1
2	32766	32766	32766	32766	32766	32	1	13	0	0	-24574	-24574	0	0	1
4	0	0	32766	-19966	-8192	32	1	13	1	0	-24574	-24574	0	0	1
1	32766	32766	32766	32766	32766	32	0	14	0	0	-8192	-8192	0	0	1
3	0	0	32766	-18942	-8192	32	0	14	1	0	-8192	-8192	0	0	1
2	32766	32766	32766	32766	32766	32	1	14	0	0	29490	29490	0	0	1
4	0	0	32766	-18942	-8192	32	1	14	1	0	29490	29490	0	0	1
1	32766	32766	32766	32766	32766	32	0	15	0	0	22936	22936	0	0	1
3	0	0	32766	-17918	-8192	32	0	15	1	0	22936	22936	0	0	1
2	32766	32766	32766	32766	32766	32	1	15	0	0	-27852	-27852	0	0	1
4	0	0	32766	-17918	-8192	32	1	15	1	0	-27852	-27852	0	0	1
1	32766	32766	32766	32766	32766	32	0	16	0	0	8192	8192	0	0	1
3	0	0	32766	-16894	-8192	32	0	16	1	0	8192	8192	0	0	1
2	32766	32766	32766	32766	32766	32	1	16	0	0	0	0	0	0	1
4	0	0	32766	-16894	-8192	32	1	16	1	0	0	0	0	0	1
1	32766	32766	32766	32766	32766	32	0	17	0	0	13106	13106	0	0	1
3	0	0	32766	-15872	-8192	32	0	17	1	0	13106	13106	0	0	1
2	32766	32766	32766	32766	32766	32	1	17	0	0	-18022	-18022	0	0	1
4	0	0	32766	-15872	-8192	32	1	17	1	0	-18022	-18022	0	0	1
1	32766	32766	32766	32766	32766	32	0	18	0	0	-27852	-27852	0	0	1
3	0	0	32766	-14848	-8192	32	0	18	1	0	-27852	-27852	0	0	1
2	32766	32766	32766	32766	32766	32	1	18	0	0	-16382	-16382	0	0	1
4	0	0	32766	-14848	-8192	32	1	18	1	0	-16382	-16382	0	0	1
1	32766	32766	32766	32766	32766	32	0	19	0	0	16384	16384	0	0	1
3	0	0	32766	-13824	-8192	32	0	19	1	0	16384	16384	0	0	1
2	32766	32766	32766	32766	32766	32	1	19	0	0	4914	4914	0	0	1
4	0	0	32766	-13824	-8192	32	1	19	1	0	4914	4914	0	0	1
1	32766	32766	32766	32766	32766	32	0	20	0	0	14744	14744	0	0	1
3	0	0	32766	-12800	-8192	32	0	20	1	0	14744	14744	0	0	1
2	32766	32766	32766	32766	32766	32	1	20	0	0	-19660	-19660	0	0	1
4	0	0	32766	-12800	-8192	32	1	20	1	0	-19660	-19660	0	0	1
1	32766	32766	32766	32766	32766	32	0	21	0	0	-32766	-32766	0	0	1
3	0	0	32766	-11776	-8192	32	0	21	1	0	-32766	-32766	0	0	1
2	32766	32766	32766	32766	32766	32	1	21	0	0	-24574	-24574	0	0	1
4	0	0	32766	-11776	-8192	32	1	21	1	0	-24574	-24574	0	0	1
1	32766	32766	32766	32766	32766	32	0	22	0	0	4914	4914	0	0	1
3	0	0	32766	-10752	-8192	32	0	22	1	0	4914	4914	0	0	1
2	32766	32766	32766	32766	32766	32	1	22	0	0	-9830	-9830	0	0	1
4	0	0	32766	-10752	-8192	32	1	22	1	0	-9830	-9830	0	0	1
1	32766	32766	32766	32766	32766	32	0	23	0	0	-3276	-3276	0	0	1
3	0	0	32766	-9728	-8192	32	0	23	1	0	-3276	-3276	0	0	1
2	32766	32766	32766	32766	32766	32	1	23	0	0	24574	24574	0	0	1
4	0	0	32766	-9728	-8192	32	1	23	1	0	24574	24574	0	0	1
1	32766	32766	32766	32766	32766	32	0	24	0	0	8192	8192	0	0	1
3	0	0	32766	-8704	-8192	32	0	24	1	0	8192	8192	0	0	1
2	32766	32766	32766	32766	32766	32	1	24	0	0	13106	13106	0	0	1
4	0	0	32766	-8704	-8192	32	1	24	1	0	13106	13106	0	0	1
1	32766	32766	32766	32766	32766	32	0	25	0	0	-26212	-26212	0	0	1
3	0	0	32766	-7680	-8192	32	0	25	1	0	-26212	-26212	0	0	1
2	32766	32766	32766	32766	32766	32	1	25	0	0	21298	21298	0	0	1
4	0	0	32766	-7680	-8192	32	1	25	1	0	21298	21298	0	0	1
1	32766	32766	32766	32766	32766	32	0	26	0	0	24574	24574	0	0	1
3	0	0	32766	-6656	-8192	32	0	26	1	0	24574	24574	0	0	1
2	32766	32766	32766	32766	32766	32	1	26	0	0	-16382	-16382	0	0	1
4	0	0	32766	-6656	-8192	32	1	26	1	0	-16382	-16382	0	0	1
1	32766	32766	32766	32766	32766	32	0	27	0	0	29490	29490	0	0	1
3	0	0	32766	-5632	-8192	32	0	27	1	0	29490	29490	0	0	1
2	32766	32766	32766	32766	32766	32	1	27	0	0	31128	31128	0	0	1
4	0	0	32766	-5632	-8192	32	1	27	1	0	31128	31128	0	0	1
1	32766	32766	32766	32766	32766	32	0	28	0	0	-11468	-11468	0	0	1
3	0	0	32766	-4608	-8192	32	0	28	1	0	-11468	-11468	0	0	1
2	32766	32766	32766	32766	32766	32	1	28	0	0	-32766	-32766	0	0	1
4	0	0	32766	-4608	-8192	32	1	28	1	0	-32766	-32766	0	0	1
1	32766	32766	32766	32766	32766	32	0	29	0	0	-32766	-32766	0	0	1
3	0	0	32766	-3584	-8192	32	0	29	1	0	-32766	-32766	0	0	1
2	32766	32766	32766	32766	32766	32	1	29	0	0	-11468	-11468	0	0	1
4	0	0	32766	-3584	-8192	32	1	29	1	0	-11468	-11468	0	0	1
1	32766	32766	32766	32766	32766	32	0	30	0	0	31128	31128	0	0	1
3	0	0	32766	-2560	-8192	32	0	30	1	0	31128	31128	0	0	1
2	32766	32766	32766	32766	32766	32	1	30	0	0	29490	29490	0	0	1
4	0	0	32766	-2560	-8192	32	1	30	1	0	29490	29490	0	0	1
1	32766	32766	32766	32766	32766	32	0	31	0	0	-16382	-16382	0	0	1
3	0	0	32766	-1536	-8192	32	0	31	1	0	-16382	-16382	0	0	1
2	32766	32766	32766	32766	32766	32	1	31	0	0	24574	24574	0	0	1
4	0	0	32766	-1536	-8192	32	1	31	1	0	24574	24574	0	0	1
1	32766	32766	32766	32766	32766	32	0	32	0	0	21298	21298	0	0	1
3	0	0	32766	-512	-8192	32	0	32	1	0	21298	21298	0	0	1
2	32766	32766	32766	32766	32766	32	1	32	0	0	-26212	-26212	0	0	1
4	0	0	32766	-512	-8192	32	1	32	1	0	-26212	-26212	0	0	1
1	32766	32766	32766	32766	32766	32	0	33	0	0	13106	13106	0	0	1
3	0	0	32766	512	-8192	32	0	33	1	0	13106	13106	0	0	1
2	32766	32766	32766	32766	32766	32	1	33	0	0	8192	8192	0	0	1
4	0	0	32766	512	-8192	32	1	33	1	0	8192	8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	34	0	0	24574	24574	0	0	1
3	0	0	32766	1536	-8192	32	0	34	1	0	24574	24574	0	0	1
2	32766	32766	32766	32766	32766	32	1	34	0	0	-3276	-3276	0	0	1
4	0	0	32766	1536	-8192	32	1	34	1	0	-3276	-3276	0	0	1
1	32766	32766	32766	32766	32766	32	0	35	0	0	-9830	-9830	0	0	1
3	0	0	32766	2560	-8192	32	0	35	1	0	-9830	-9830	0	0	1
2	32766	32766	32766	32766	32766	32	1	35	0	0	4914	4914	0	0	1
4	0	0	32766	2560	-8192	32	1	35	1	0	4914	4914	0	0	1
1	32766	32766	32766	32766	32766	32	0	36	0	0	-24574	-24574	0	0	1
3	0	0	32766	3584	-8192	32	0	36	1	0	-24574	-24574	0	0	1
2	32766	32766	32766	32766	32766	32	1	36	0	0	-32766	-32766	0	0	1
4	0	0	32766	3584	-8192	32	1	36	1	0	-32766	-32766	0	0	1
1	32766	32766	32766	32766	32766	32	0	37	0	0	-19660	-19660	0	0	1
3	0	0	32766	4608	-8192	32	0	37	1	0	-19660	-19660	0	0	1
2	32766	32766	32766	32766	32766	32	1	37	0	0	14744	14744	0	0	1
4	0	0	32766	4608	-8192	32	1	37	1	0	14744	14744	0	0	1
1	32766	32766	32766	32766	32766	32	0	38	0	0	4914	4914	0	0	1
3	0	0	32766	5632	-8192	32	0	38	1	0	4914	4914	0	0	1
2	32766	32766	32766	32766	32766	32	1	38	0	0	16384	16384	0	0	1
4	0	0	32766	5632	-8192	32	1	38	1	0	16384	16384	0	0	1
1	32766	32766	32766	32766	32766	32	0	39	0	0	-16382	-16382	0	0	1
3	0	0	32766	6656	-8192	32	0	39	1	0	-16382	-16382	0	0	1
2	32766	32766	32766	32766	32766	32	1	39	0	0	-27852	-27852	0	0	1
4	0	0	32766	6656	-8192	32	1	39	1	0	-27852	-27852	0	0	1
1	32766	32766	32766	32766	32766	32	0	40	0	0	-18022	-18022	0	0	1
3	0	0	32766	7680	-8192	32	0	40	1	0	-18022	-18022	0	0	1
2	32766	32766	32766	32766	32766	32	1	40	0	0	13106	13106	0	0	1
4	0	0	32766	7680	-8192	32	1	40	1	0	13106	13106	0	0	1
1	32766	32766	32766	32766	32766	32	0	41	0	0	0	0	0	0	1
3	0	0	32766	8704	-8192	32	0	41	1	0	0	0	0	0	1
2	32766	32766	32766	32766	32766	32	1	41	0	0	8192	8192	0	0	1
4	0	0	32766	8704	-8192	32	1	41	1	0	8192	8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	42	0	0	-27852	-27852	0	0	1
3	0	0	32766	9728	-8192	32	0	42	1	0	-27852	-27852	0	0	1
2	32766	32766	32766	32766	32766	32	1	42	0	0	22936	22936	0	0	1
4	0	0	32766	9728	-8192	32	1	42	1	0	22936	22936	0	0	1
1	32766	32766	32766	32766	32766	32	0	43	0	0	29490	29490	0	0	1
3	0	0	32766	10752	-8192	32	0	43	1	0	29490	29490	0	0	1
2	32766	32766	32766	32766	32766	32	1	43	0	0	-8192	-8192	0	0	1
4	0	0	32766	10752	-8192	32	1	43	1	0	-8192	-8192	0	0	1
1	32766	32766	32766	32766	32766	32	0	44	0	0	-24574	-24574	0	0	1
3	0	0	32766	11776	-8192	32	0	44	1	0	-24574	-24574	0	0	1
2	32766	32766	32766	32766	32766	32	1	44	0	0	-19660	-19660	0	0	1
4	0	0	32766	11776	-8192	32	1	44	1	0	-19660	-19660	0	0	1
1	32766	32766	32766	32766	32766	32	0	45	0	0	6554	6554	0	0	1
3	0	0	32766	12800	-8192	32	0	45	1	0	6554	6554	0	0	1
2	32766	32766	32766	32766	32766	32	1	45	0	0	-11468	-11468	0	0	1
4	0	0	32766	12800	-8192	32	1	45	1	0	-11468	-11468	0	0	1
1	32766	32766	32766	32766	32766	32	0	46	0	0	-8192	-8192	0	0	1
3	0	0	32766	13824	-8192	32	0	46	1	0	-8192	-8192	0	0	1
2	32766	32766	32766	32766	32766	32	1	46	0	0	16384	16384	0	0	1
4	0	0	32766	13824	-8192	32	1	46	1	0	16384	16384	0	0	1
1	32766	32766	32766	32766	32766	32	0	47	0	0	-3276	-3276	0	0	1
3	0	0	32766	14848	-8192	32	0	47	1	0	-3276	-3276	0	0	1
2	32766	32766	32766	32766	32766	32	1	47	0	0	-1638	-1638	0	0	1
4	0	0	32766	14848	-8192	32	1	47	1	0	-1638	-1638	0	0	1
